"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"5229",195,5,19,1994,"control",11,51,"DM","M",NA,NA,NA,NA,NA,NA,NA,34,18,"15EFD0","*",NA
"5230",195,5,19,1994,"control",8,51,"DO","M",NA,NA,"S",NA,NA,NA,NA,38,52,"1005230",NA,NA
"5231",195,5,19,1994,"control",8,63,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,51,"4E19E9",NA,NA
"5232",195,5,19,1994,"exclosure",13,63,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,38,"1F509A","*",NA
"5233",195,5,19,1994,"exclosure",13,72,"OL","F",NA,NA,NA,"S",NA,NA,NA,21,19,"1958CC","*",NA
"5234",195,5,19,1994,"control",14,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"144E5F",NA,NA
"5235",195,5,19,1994,"exclosure",13,73,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,45,"1F559B",NA,NA
"5236",195,5,19,1994,"exclosure",13,74,"OT","M",NA,NA,"S",NA,NA,NA,NA,22,28,"4E0D7D",NA,NA
"5237",195,5,19,1994,"control",11,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"0D8EFD",NA,NA
"5238",196,6,14,1994,"exclosure",19,13,"PF","F",NA,NA,NA,NA,"P",NA,NA,15,11,"1F4EE8","*",NA
"5239",196,6,14,1994,"control",17,13,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,24,"1796FA","*",NA
"5240",196,6,14,1994,"control",17,15,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,40,"4D369A",NA,NA
"5241",196,6,14,1994,"control",2,24,"DO","M",NA,"J",NA,NA,NA,NA,NA,38,42,"4E0E9F","*",NA
"5242",196,6,14,1994,"control",17,34,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"0D4718",NA,NA
"5243",196,6,14,1994,"control",2,37,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,9,"147165","*",NA
"5244",196,6,14,1994,"exclosure",18,41,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"1E9CE7",NA,NA
"5245",196,6,14,1994,"control",22,43,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,104,"1A11CD","*",NA
"5246",196,6,14,1994,"control",12,45,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,33,"15F5A7",NA,NA
"5247",196,6,14,1994,"control",12,46,"DM","F",NA,NA,NA,"S",NA,NA,NA,38,45,"16CC5D",NA,NA
"5248",196,6,14,1994,"exclosure",21,47,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"3C56B9",NA,NA
"5249",196,6,14,1994,"exclosure",19,53,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"15E3B0",NA,NA
"5250",196,6,14,1994,"control",17,55,"DM","F",NA,NA,NA,"S",NA,"E",NA,37,41,"13E4DD","*",NA
"5251",196,6,14,1994,"control",17,65,"PF","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1F431C","*",NA
"5252",196,6,14,1994,"exclosure",20,73,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,22,"1958D8",NA,NA
"5253",196,6,14,1994,"exclosure",18,76,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"195100","*",NA
"5254",196,6,15,1994,"exclosure",13,11,"OL","M",NA,NA,"S",NA,NA,NA,NA,22,25,"4E0D7D",NA,NA
"5255",196,6,15,1994,"control",11,22,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,29,"10B54A","*",NA
"5256",196,6,15,1994,"control",14,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,43,"0D8233",NA,NA
"5257",196,6,15,1994,"exclosure",3,43,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"269581","*",NA
"5258",196,6,15,1994,"control",8,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"4E19E9",NA,NA
"5259",196,6,15,1994,"control",11,55,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,44,"0D8EFD",NA,NA
"5260",196,6,15,1994,"control",8,55,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,53,"1F5316",NA,NA
"5261",196,6,15,1994,"control",14,56,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"0D4454",NA,NA
"5262",196,6,15,1994,"exclosure",13,62,"OL","F",NA,NA,NA,"S",NA,"E",NA,22,30,"1958CC",NA,NA
"5263",196,6,15,1994,"exclosure",3,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"0F698B",NA,NA
"5264",196,6,15,1994,"control",8,66,"DM","F",NA,NA,NA,"S",NA,"E",NA,36,39,"1F95D6","*",NA
"5265",196,6,15,1994,"exclosure",13,73,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,17,"1457A8",NA,NA
"5266",196,6,15,1994,"control",4,74,"DM","F",NA,"J",NA,NA,NA,NA,NA,35,19,"3C538A","*",NA
"5267",196,6,15,1994,"control",11,77,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,26,"4DEEF7","*",NA
"5268",197,7,8,1994,"control",12,12,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,42,"16CC5D",NA,NA
"5269",197,7,8,1994,"control",17,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,30,"1796FA",NA,NA
"5270",197,7,8,1994,"control",17,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"4D369A",NA,NA
"5271",197,7,8,1994,"exclosure",19,21,"PF","F",NA,NA,NA,"S","P","E",NA,16,11,"1F4EE8",NA,NA
"5272",197,7,8,1994,"exclosure",20,27,"PP","F",NA,NA,NA,"S",NA,"B",NA,21,23,"1958D8",NA,NA
"5273",197,7,8,1994,"control",17,33,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"0D4718",NA,NA
"5275",197,7,8,1994,"control",22,46,"DS","F",NA,NA,NA,NA,NA,NA,NA,52,103,"1A11CD",NA,NA
"5276",197,7,8,1994,"control",22,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,41,"19789s","*",NA
"5277",197,7,8,1994,"exclosure",21,47,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"4E15D4","*",NA
"5278",197,7,8,1994,"exclosure",19,51,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"14623A","*",NA
"5279",197,7,8,1994,"control",12,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,36,"15F5A7",NA,NA
"5280",197,7,8,1994,"exclosure",18,67,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"195100",NA,NA
"5281",197,7,8,1994,"control",2,72,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,44,"4E0E9F",NA,NA
"5282",197,7,8,1994,"exclosure",19,76,"PP","F",NA,NA,NA,"S",NA,"E",NA,22,NA,"1005282",NA,NA
"5284",197,7,9,1994,"exclosure",13,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"1005284",NA,NA
"5285",197,7,9,1994,"exclosure",3,13,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"269581",NA,NA
"5286",197,7,9,1994,"exclosure",3,16,"PP","F",NA,NA,NA,"S",NA,"E",NA,NA,NA,"4E12F0",NA,NA
"5287",197,7,9,1994,"control",14,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"0D8233",NA,NA
"5288",197,7,9,1994,"control",8,42,"DO","F",NA,NA,NA,"S",NA,NA,NA,37,41,"1E9EB6","*",NA
"5289",197,7,9,1994,"control",8,43,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,52,"1F5316",NA,NA
"5290",197,7,9,1994,"control",14,55,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"1458BF",NA,NA
"5291",197,7,9,1994,"control",8,57,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,49,"4E19E9",NA,NA
"5292",197,7,9,1994,"control",11,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,44,"0D8EFD",NA,NA
"5293",197,7,9,1994,"exclosure",3,67,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,12,"0D0319","*",NA
"5294",197,7,9,1994,"control",8,71,"DM","F",NA,NA,NA,"S",NA,"E",NA,37,41,"1F95D6",NA,NA
"5295",197,7,9,1994,"exclosure",13,73,"OT","F",NA,NA,NA,"S",NA,"E",NA,21,27,"1958CC",NA,NA
"5296",197,7,9,1994,"exclosure",3,76,"RM","F","Z",NA,NA,NA,NA,NA,NA,22,11,"1E5225","*",NA
"5297",197,7,9,1994,"control",11,76,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,31,"4DEEF7",NA,NA
"5298",197,7,9,1994,"exclosure",13,77,"OL","M",NA,NA,"S",NA,NA,NA,NA,22,29,"4E0D7D",NA,NA
"5299",198,8,17,1994,"control",17,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,36,"1796FA",NA,NA
"5300",198,8,17,1994,"control",2,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,44,"0D8945",NA,NA
"5301",198,8,17,1994,"control",17,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"4D369A",NA,NA
"5303",198,8,17,1994,"exclosure",21,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,22,"4E15D4",NA,NA
"5304",198,8,17,1994,"exclosure",21,41,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"4E1949","*",NA
"5305",198,8,17,1994,"control",11,42,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,43,"0D8EFD",NA,NA
"5306",198,8,17,1994,"control",11,46,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,31,"0DF1C9","*",NA
"5307",198,8,17,1994,"exclosure",18,52,"PF","F","Z",NA,NA,NA,NA,NA,NA,NA,9,"145B7D","*",NA
"5308",198,8,17,1994,"control",17,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"0D4718",NA,NA
"5309",198,8,17,1994,"exclosure",20,52,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,21,"1958D8",NA,NA
"5310",198,8,17,1994,"control",17,55,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,8,"1F431C",NA,NA
"5311",198,8,17,1994,"control",2,62,"PP","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005311",NA,NA
"5312",198,8,17,1994,"exclosure",21,63,"PF","F",NA,NA,NA,"S",NA,"E",NA,15,7,"1E9EC8","*",NA
"5313",198,8,17,1994,"control",2,71,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,15,"4E187E","*",NA
"5314",198,8,17,1994,"exclosure",21,71,"PP","F",NA,NA,NA,"S",NA,"E",NA,21,19,"3C56B9",NA,NA
"5315",198,8,17,1994,"exclosure",19,75,"PP","F",NA,NA,NA,NA,"P","E",NA,22,18,"1EA5B5","*",NA
"5316",198,8,17,1994,"exclosure",20,77,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,9,"1E9CA9","*",NA
"5317",198,8,18,1994,"exclosure",3,12,"PP","M",NA,"J",NA,NA,NA,NA,NA,22,11,"1EA838","*",NA
"5318",198,8,18,1994,"exclosure",3,14,"PP","F",NA,NA,NA,"S",NA,"E",NA,24,24,"4E12F0",NA,NA
"5319",198,8,18,1994,"exclosure",13,16,"OL","F",NA,NA,NA,NA,NA,"E",NA,20,19,"1EA51C","*",NA
"5320",198,8,18,1994,"exclosure",3,23,"NA","M",NA,NA,"S",NA,NA,NA,NA,35,183,"1F4C6C",NA,NA
"5321",198,8,18,1994,"exclosure",6,23,"PF","F",NA,NA,NA,"S",NA,"E",NA,15,8,"3C58C1",NA,NA
"5322",198,8,18,1994,"control",12,24,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,21,"0D418F","*",NA
"5323",198,8,18,1994,"control",4,25,"DM","F",NA,NA,NA,"B","P","E",NA,36,56,"1EA2E1",NA,NA
"5324",198,8,18,1994,"control",14,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"0D8233",NA,NA
"5326",198,8,18,1994,"control",12,34,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,43,"16CC5D",NA,NA
"5327",198,8,18,1994,"exclosure",3,37,"PP","M",NA,"J",NA,NA,NA,NA,NA,22,11,"1453A0","*",NA
"5328",198,8,18,1994,"control",14,37,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,16,"0D8EE2","*",NA
"5330",198,8,18,1994,"control",12,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,42,"15F5A7",NA,NA
"5331",198,8,18,1994,"control",14,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"0D4454",NA,NA
"5332",198,8,18,1994,"exclosure",6,53,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"269581",NA,NA
"5333",198,8,18,1994,"exclosure",6,54,"PP","M",NA,"J",NA,NA,NA,NA,NA,22,14,"4F7862","*",NA
"5334",198,8,18,1994,"control",14,61,"OL","M",NA,NA,"S",NA,NA,NA,NA,20,19,"4E1FF4","*",NA
"5335",198,8,18,1994,"control",8,75,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"0D3E9F","*",NA
"5336",198,8,18,1994,"exclosure",13,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"1F559B",NA,NA
"5337",199,9,6,1994,"exclosure",19,13,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,9,"1453BB","*",NA
"5338",199,9,6,1994,"control",17,14,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"1796FA",NA,NA
"5339",199,9,6,1994,"control",2,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,46,"0D8945",NA,NA
"5340",199,9,6,1994,"exclosure",21,31,"PF","F",NA,NA,NA,NA,NA,"E",NA,17,8,"3C4E20",NA,NA
"5341",199,9,6,1994,"control",12,34,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,27,"0D418F",NA,NA
"5342",199,9,6,1994,"exclosure",21,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,24,22,"4E15D4",NA,NA
"5344",199,9,6,1994,"control",12,47,"OL","F",NA,NA,NA,NA,"P",NA,NA,NA,26,"4E18BC","*",NA
"5345",199,9,6,1994,"control",2,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"4E187E",NA,NA
"5346",199,9,6,1994,"control",17,56,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,"0D372F","*",NA
"5347",199,9,6,1994,"exclosure",21,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,15,"4E1A1B","*",NA
"5348",199,9,6,1994,"control",22,61,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"0D4DBA","*",NA
"5350",199,9,6,1994,"control",17,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,55,"0D4718",NA,NA
"5351",199,9,6,1994,"exclosure",21,67,"PF","F",NA,NA,NA,"S",NA,NA,NA,15,8,"4E1433","*",NA
"5352",199,9,6,1994,"exclosure",21,72,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,9,"1E9CA9",NA,NA
"5353",199,9,6,1994,"exclosure",21,75,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,8,"1E9EC8",NA,NA
"5354",199,9,6,1994,"exclosure",19,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"1EA5B5",NA,NA
"5355",199,9,7,1994,"exclosure",13,12,"OL","M",NA,NA,"S",NA,NA,NA,NA,21,21,"4E1FF4",NA,NA
"5356",199,9,7,1994,"exclosure",3,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,16,"1EA166","*",NA
"5357",199,9,7,1994,"exclosure",13,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"1F559B",NA,NA
"5358",199,9,7,1994,"exclosure",3,21,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,20,"4E12F0",NA,NA
"5359",199,9,7,1994,"exclosure",6,22,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,9,"3C58C1",NA,NA
"5360",199,9,7,1994,"exclosure",15,22,"PP","F",NA,NA,NA,NA,NA,"E",NA,26,18,"4D00E3","*",NA
"5361",199,9,7,1994,"control",14,34,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"0D8233",NA,NA
"5362",199,9,7,1994,"exclosure",3,42,"RM","F",NA,NA,NA,"S",NA,"E",NA,18,14,"1E5225",NA,NA
"5363",199,9,7,1994,"control",11,42,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,45,"0D8EFD",NA,NA
"5364",199,9,7,1994,"control",14,42,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"144E5F",NA,NA
"5365",199,9,7,1994,"control",11,46,"DM","M","Z",NA,NA,NA,NA,NA,NA,39,39,"0DF1C9",NA,NA
"5366",199,9,7,1994,"exclosure",13,46,"OL","F",NA,NA,NA,"S",NA,"E",NA,20,23,"1EA51C",NA,NA
"5367",199,9,7,1994,"exclosure",15,46,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"0D436E","*",NA
"5369",199,9,7,1994,"control",4,64,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,28,"1EA96E","*",NA
"5370",199,9,7,1994,"control",8,74,"PP","M",NA,NA,NA,NA,NA,NA,NA,21,16,"0D3E9F",NA,NA
"5371",199,9,7,1994,"control",14,74,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,49,"0D4454",NA,NA
"5372",199,9,7,1994,"control",8,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,52,"4E19E9",NA,NA
"5373",200,10,12,1994,"control",12,15,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,"14458B","*",NA
"5374",200,10,12,1994,"exclosure",20,16,"RM","F",NA,NA,NA,"B","P","E",NA,17,16,"1452A6",NA,NA
"5375",200,10,12,1994,"control",2,21,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"4E187E",NA,NA
"5376",200,10,12,1994,"exclosure",21,21,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"3C4E20",NA,NA
"5378",200,10,12,1994,"control",2,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,43,"0D8945",NA,NA
"5379",200,10,12,1994,"control",12,27,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,47,"1E95DA","*",NA
"5380",200,10,12,1994,"exclosure",19,27,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,9,"1F4EE8",NA,NA
"5381",200,10,12,1994,"control",12,31,"OL","F",NA,NA,NA,"S",NA,"E",NA,NA,27,"4E18BC",NA,NA
"5382",200,10,12,1994,"control",12,32,"NA","M",NA,NA,"S",NA,NA,NA,NA,37,220,"4CF908","*",NA
"5383",200,10,12,1994,"control",17,36,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"1F431C",NA,NA
"5384",200,10,12,1994,"control",22,36,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"0D4DBA",NA,NA
"5385",200,10,12,1994,"control",12,37,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"0D3C67",NA,NA
"5386",200,10,12,1994,"control",12,43,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,42,"16CC5D",NA,NA
"5388",200,10,12,1994,"control",12,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,44,"0D38B1",NA,NA
"5389",200,10,12,1994,"exclosure",21,46,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"4E1A1B",NA,NA
"5390",200,10,12,1994,"control",2,47,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,48,"1EA0E9","*",NA
"5391",200,10,12,1994,"control",17,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,41,"0D372F",NA,NA
"5393",200,10,12,1994,"exclosure",19,53,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,9,"1E9CA9",NA,NA
"5394",200,10,12,1994,"control",17,55,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"0D4718",NA,NA
"5395",200,10,12,1994,"control",2,61,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,52,"4E0E9F",NA,NA
"5396",200,10,12,1994,"exclosure",18,61,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"145B7D",NA,NA
"5397",200,10,12,1994,"exclosure",20,65,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,18,"1958D8",NA,NA
"5398",200,10,12,1994,"control",17,67,"DM","F",NA,NA,NA,"S",NA,"E",NA,37,42,"13E4DD",NA,NA
"5399",200,10,12,1994,"exclosure",21,73,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"4E1433",NA,NA
"5400",200,10,12,1994,"exclosure",21,74,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"1E9EC8",NA,NA
"5401",200,10,13,1994,"exclosure",3,12,"RM","F",NA,NA,NA,"S",NA,"E",NA,18,14,"1E5225",NA,NA
"5402",200,10,13,1994,"control",4,14,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,37,"4E1D32","*",NA
"5403",200,10,13,1994,"exclosure",3,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"4E12F0",NA,NA
"5404",200,10,13,1994,"control",4,15,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,46,"1EA96E",NA,NA
"5405",200,10,13,1994,"exclosure",3,21,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,14,"1EA166",NA,NA
"5406",200,10,13,1994,"control",4,22,"PF","F",NA,NA,NA,NA,NA,NA,NA,14,NA,"4E150B","*",NA
"5407",200,10,13,1994,"control",8,22,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,52,"1E9EB6",NA,NA
"5408",200,10,13,1994,"exclosure",13,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"1F559B",NA,NA
"5409",200,10,13,1994,"control",11,27,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,"0DF1C9",NA,NA
"5410",200,10,13,1994,"control",14,35,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,42,"0D8233",NA,NA
"5411",200,10,13,1994,"control",4,37,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"1EA9FE","*",NA
"5412",200,10,13,1994,"control",14,43,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"1458BF",NA,NA
"5413",200,10,13,1994,"control",14,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,44,"144E5F",NA,NA
"5414",200,10,13,1994,"control",11,53,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,44,"0D8EFD",NA,NA
"5415",200,10,13,1994,"exclosure",13,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"0D143C","*",NA
"5417",200,10,13,1994,"control",4,55,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,7,"1E9BA1","*",NA
"5418",200,10,13,1994,"control",4,62,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,NA,"0D4466","*",NA
"5419",200,10,13,1994,"control",8,63,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,18,"0D8EE2",NA,NA
"5420",200,10,13,1994,"exclosure",6,67,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"4F7862",NA,NA
"5421",200,10,13,1994,"control",4,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,39,"4E197C","*",NA
"5422",200,10,13,1994,"control",8,73,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,42,"4E1DCD","*",NA
"5423",200,10,13,1994,"control",8,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,48,"1F95D6",NA,NA
"5424",200,10,13,1994,"exclosure",13,74,"OL","M",NA,"J",NA,NA,NA,NA,NA,20,12,"2692F8","*",NA
"5425",200,10,13,1994,"control",8,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,44,"1958D6",NA,NA
"5426",201,11,1,1994,"exclosure",21,11,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"3C4E20",NA,NA
"5427",201,11,1,1994,"control",12,14,"DO","M","Z",NA,NA,NA,NA,NA,NA,37,50,"0DFDA3","*",NA
"5429",201,11,1,1994,"control",2,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,44,"0D8945",NA,NA
"5430",201,11,1,1994,"control",17,21,"PF","F","Z",NA,NA,NA,NA,NA,NA,17,7,"145C45","*",NA
"5431",201,11,1,1994,"exclosure",18,22,"PF","F","Z",NA,NA,NA,NA,NA,NA,17,8,"144832","*",NA
"5432",201,11,1,1994,"control",2,23,"DO","M","Z",NA,NA,NA,NA,NA,NA,37,50,"4E0E9F",NA,NA
"5433",201,11,1,1994,"control",12,23,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,226,"4CF908",NA,NA
"5434",201,11,1,1994,"exclosure",21,26,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,NA,"1005434",NA,NA
"5435",201,11,1,1994,"control",12,34,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"16CC5D",NA,NA
"5436",201,11,1,1994,"control",17,36,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,41,"0D372F",NA,NA
"5437",201,11,1,1994,"exclosure",18,41,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"145B7D",NA,NA
"5438",201,11,1,1994,"exclosure",20,41,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,7,"0D30B6","*",NA
"5439",201,11,1,1994,"control",22,41,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,23,"3C4EE5","*",NA
"5440",201,11,1,1994,"control",12,43,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,38,"14458B",NA,NA
"5441",201,11,1,1994,"exclosure",19,46,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,9,"1F4EE8",NA,NA
"5443",201,11,1,1994,"exclosure",19,53,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,9,"1E9CA9",NA,NA
"5444",201,11,1,1994,"exclosure",21,53,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"1E9EC8",NA,NA
"5445",201,11,1,1994,"control",17,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"13E4DD",NA,NA
"5446",201,11,1,1994,"control",2,64,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,47,"1EA0E9",NA,NA
"5447",201,11,1,1994,"exclosure",21,65,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"4E1433",NA,NA
"5448",201,11,2,1994,"exclosure",13,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,42,"1F559B",NA,NA
"5449",201,11,2,1994,"exclosure",13,16,"PF","F","Z",NA,NA,NA,NA,NA,NA,13,7,"0D3D79","*",NA
"5450",201,11,2,1994,"control",14,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,36,"0D8233",NA,NA
"5451",201,11,2,1994,"control",14,31,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"144E5F",NA,NA
"5452",201,11,2,1994,"control",4,32,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,6,"4E150B",NA,NA
"5453",201,11,2,1994,"exclosure",6,33,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"3C58C1",NA,NA
"5454",201,11,2,1994,"control",11,37,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,42,"0DF1C9",NA,NA
"5455",201,11,2,1994,"control",14,37,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,47,"1458BF",NA,NA
"5456",201,11,2,1994,"control",11,41,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,41,"0D8EFD",NA,NA
"5457",201,11,2,1994,"control",4,46,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,45,"0D4F84","*",NA
